# x y som_x som_y cluster b_Alpha b_Bravo b_Charlie b_Delta Alpha Bravo Charlie Delta
348500.000000 7456800.000000 26 11 0 19851.876953 49.629692 9.925939 4962.969238 1006.200439 30.186012 3.018601 4125.421875
348500.000000 7456900.000000 49 3 0 19963.414062 49.908535 9.981708 4990.853516 1000.975098 30.029253 3.002925 4103.998047
348500.000000 7457000.000000 22 10 0 19853.964844 49.634926 9.926983 4963.491211 1006.928772 30.207863 3.020786 4128.408203
348500.000000 7457100.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.775879 30.143276 3.014328 4119.581055
348500.000000 7457200.000000 32 5 0 20086.787109 50.216969 10.043393 5021.696777 998.353699 29.950611 2.995061 4093.250000
348500.000000 7457300.000000 49 1 0 19971.798828 49.929497 9.985900 4992.949707 1000.798279 30.023949 3.002395 4103.272949
348500.000000 7457400.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.289917 30.128696 3.012870 4117.588379
348500.000000 7457500.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.549194 29.776476 2.977648 4069.451660
348500.000000 7457600.000000 36 7 0 20042.587891 50.106464 10.021294 5010.646973 994.810303 29.844309 2.984431 4078.722168
348500.000000 7457700.000000 31 9 0 19909.484375 49.773712 9.954743 4977.371094 996.421326 29.892641 2.989264 4085.327393
348500.000000 7457800.000000 26 11 0 19851.876953 49.629692 9.925939 4962.969238 1006.223755 30.186712 3.018671 4125.517578
348500.000000 7457900.000000 42 4 0 20013.349609 50.033375 10.006675 5003.337402 998.717285 29.961519 2.996152 4094.740967
348500.000000 7458000.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.063660 29.821911 2.982191 4075.661133
348500.000000 7458100.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.874512 30.266235 3.026623 4136.385742
348500.000000 7458200.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.297791 30.068933 3.006893 4109.420898
348500.000000 7458300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.345093 29.830353 2.983035 4076.814697
348500.000000 7458400.000000 40 7 0 20017.154297 50.042889 10.008578 5004.288574 996.272461 29.888174 2.988817 4084.717285
348500.000000 7458500.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.092102 30.242764 3.024276 4133.177734
348500.000000 7458600.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.852356 30.265572 3.026557 4136.294922
348500.000000 7458700.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.162537 30.124876 3.012488 4117.066406
348500.000000 7458800.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.018860 30.120565 3.012057 4116.477539
348500.000000 7458900.000000 37 4 0 20043.847656 50.109619 10.021925 5010.961914 996.751221 29.902536 2.990254 4086.679932
348500.000000 7459000.000000 28 7 0 20002.060547 50.005157 10.001032 5000.515137 1002.516785 30.075502 3.007550 4110.318848
348500.000000 7459100.000000 42 2 0 20015.960938 50.039913 10.007980 5003.990234 998.868286 29.966047 2.996605 4095.359863
348500.000000 7459200.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.037048 30.121111 3.012111 4116.551758
348500.000000 7459300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.592834 29.837784 2.983778 4077.830566
348500.000000 7459400.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.399048 29.771971 2.977197 4068.835938
348500.000000 7459500.000000 44 7 0 19967.990234 49.919971 9.983994 4991.997559 1000.510254 30.015308 3.001531 4102.092285
348500.000000 7459600.000000 26 8 0 19994.410156 49.986027 9.997206 4998.602539 1006.171265 30.185139 3.018514 4125.302246
348500.000000 7459700.000000 24 10 0 19854.089844 49.635216 9.927044 4963.522461 1006.562683 30.196880 3.019688 4126.907227
348500.000000 7459800.000000 40 4 0 20018.066406 50.045158 10.009032 5004.516602 998.076477 29.942295 2.994230 4092.113525
348500.000000 7459900.000000 37 2 0 20048.656250 50.121639 10.024327 5012.164062 996.617981 29.898540 2.989854 4086.133789
348600.000000 7450000.000000 35 5 0 20052.474609 50.131191 10.026237 5013.118652 998.039795 29.941193 2.994119 4091.963135
348600.000000 7450100.000000 45 5 0 19972.408203 49.931019 9.986205 4993.102051 1000.522766 30.015682 3.001568 4102.143066
348600.000000 7450200.000000 32 1 0 20094.779297 50.236950 10.047391 5023.694824 996.347168 29.890415 2.989042 4085.023438
348600.000000 7450300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.365417 29.830963 2.983096 4076.898193
348600.000000 7450400.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.444763 30.253344 3.025334 4134.623535
348600.000000 7450500.000000 33 8 0 19935.251953 49.838131 9.967626 4983.812988 994.934326 29.848030 2.984803 4079.230713
348600.000000 7450600.000000 44 5 0 19977.867188 49.944679 9.988936 4994.466797 1000.255127 30.007654 3.000765 4101.045898
348600.000000 7450700.000000 31 2 0 20111.785156 50.279488 10.055890 5027.946289 996.931091 29.907934 2.990793 4087.417480
348600.000000 7450800.000000 37 2 0 20048.656250 50.121639 10.024327 5012.164062 996.615356 29.898460 2.989846 4086.123047
348600.000000 7450900.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.254089 30.247623 3.024762 4133.841797
348600.000000 7451000.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.850037 30.265501 3.026550 4136.285156
348600.000000 7451100.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.584106 30.077524 3.007752 4110.594727
348600.000000 7451200.000000 36 7 0 20042.587891 50.106464 10.021294 5010.646973 994.840149 29.845205 2.984520 4078.844727
348600.000000 7451300.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.676270 30.080288 3.008029 4110.972656
348600.000000 7451400.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.148743 30.244463 3.024446 4133.409668
348600.000000 7451500.000000 34 7 0 20046.224609 50.115566 10.023114 5011.556152 994.774536 29.843237 2.984324 4078.575684
348600.000000 7451600.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.434326 30.253029 3.025303 4134.580566
348600.000000 7451700.000000 30 5 0 20086.007812 50.215019 10.043003 5021.501953 998.460144 29.953804 2.995380 4093.686768
348600.000000 7451800.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.378235 29.711348 2.971135 4060.550781
348600.000000 7451900.000000 45 6 0 19966.566406 49.916416 9.983284 4991.641602 1000.620422 30.018614 3.001861 4102.543945
348600.000000 7452000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.188293 29.705648 2.970565 4059.771973
348600.000000 7452100.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.078796 30.242363 3.024236 4133.123047
348600.000000 7452200.000000 37 5 0 20042.685547 50.106716 10.021344 5010.671387 996.951721 29.908550 2.990855 4087.501953
348600.000000 7452300.000000 32 5 0 20086.787109 50.216969 10.043393 5021.696777 998.332886 29.949987 2.994999 4093.164795
348600.000000 7452400.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.659851 30.259796 3.025980 4135.505371
348600.000000 7452500.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.629028 30.078871 3.007887 4110.779297
348600.000000 7452600.000000 41 2 0 20019.591797 50.048977 10.009795 5004.897949 998.491699 29.954752 2.995475 4093.816162
348600.000000 7452700.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.249756 29.767492 2.976749 4068.224121
348600.000000 7452800.000000 25 8 0 20002.140625 50.005352 10.001070 5000.535156 1006.574097 30.197222 3.019722 4126.953613
348600.000000 7452900.000000 45 2 0 20004.740234 50.011852 10.002371 5001.185059 1000.186951 30.005610 3.000561 4100.766602
348600.000000 7453000.000000 26 8 0 19994.410156 49.986027 9.997206 4998.602539 1006.181885 30.185455 3.018546 4125.345703
348600.000000 7453100.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.012512 29.760376 2.976038 4067.251465
348600.000000 7453200.000000 47 5 0 19964.945312 49.912361 9.982472 4991.236328 1000.877747 30.026331 3.002633 4103.598633
348600.000000 7453300.000000 44 9 0 19963.384766 49.908459 9.981691 4990.846191 1000.645569 30.019367 3.001937 4102.646973
348600.000000 7453400.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.402649 30.072079 3.007208 4109.851074
348600.000000 7453500.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.080017 29.822401 2.982240 4075.728271
348600.000000 7453600.000000 23 14 0 19842.285156 49.605724 9.921143 4960.571289 1006.675598 30.200268 3.020027 4127.369629
348600.000000 7453700.000000 37 7 0 20035.771484 50.089428 10.017888 5008.942871 994.992981 29.849791 2.984979 4079.471191
348600.000000 7453800.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.144348 30.124331 3.012433 4116.991699
348600.000000 7453900.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.917908 30.147537 3.014754 4120.163086
348600.000000 7454000.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.741211 29.782236 2.978224 4070.239014
348600.000000 7454100.000000 45 6 0 19966.566406 49.916416 9.983284 4991.641602 1000.639648 30.019190 3.001919 4102.622559
348600.000000 7454200.000000 45 4 0 19974.783203 49.936962 9.987392 4993.695801 1000.454407 30.013634 3.001363 4101.863281
348600.000000 7454300.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.667236 29.840017 2.984002 4078.135498
348600.000000 7454400.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.178101 29.705343 2.970534 4059.730225
348600.000000 7454500.000000 42 2 0 20015.960938 50.039913 10.007980 5003.990234 998.863098 29.965893 2.996589 4095.338623
348600.000000 7454600.000000 37 8 0 20034.453125 50.086140 10.017229 5008.613281 994.756592 29.842697 2.984270 4078.501953
348600.000000 7454700.000000 29 6 0 20064.527344 50.161324 10.032265 5016.131836 998.523499 29.955706 2.995570 4093.946289
348600.000000 7454800.000000 33 5 0 20090.750000 50.226875 10.045375 5022.687500 998.207092 29.946213 2.994621 4092.648926
348600.000000 7454900.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.643799 30.259314 3.025931 4135.439453
348600.000000 7455000.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.776001 29.783281 2.978328 4070.381592
348600.000000 7455100.000000 27 10 0 19894.566406 49.736397 9.947277 4973.641602 1002.903931 30.087118 3.008712 4111.906250
348600.000000 7455200.000000 44 8 0 19963.392578 49.908485 9.981696 4990.848145 1000.603027 30.018091 3.001809 4102.472168
348600.000000 7455300.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.191345 30.125740 3.012574 4117.184570
348600.000000 7455400.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.491943 30.134758 3.013476 4118.416992
348600.000000 7455500.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.100708 29.703022 2.970302 4059.412842
348600.000000 7455600.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.314392 29.709433 2.970943 4060.289062
348600.000000 7455700.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.898193 30.146946 3.014694 4120.082520
348600.000000 7455800.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.219910 29.886597 2.988660 4084.501709
348600.000000 7455900.000000 26 10 0 19853.154297 49.632885 9.926578 4963.288574 1006.139221 30.184175 3.018418 4125.170898
348600.000000 7456000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.004639 29.760138 2.976014 4067.218994
348600.000000 7456100.000000 25 12 0 19848.472656 49.621185 9.924236 4962.118164 1006.441345 30.193241 3.019324 4126.409668
348600.000000 7456200.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.987793 29.789635 2.978963 4071.250000
348600.000000 7456300.000000 39 2 0 20030.683594 50.076729 10.015350 5007.670898 996.530701 29.895920 2.989592 4085.775879
348600.000000 7456400.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.246033 30.247381 3.024738 4133.808594
348600.000000 7456500.000000 44 3 0 20006.660156 50.016640 10.003329 5001.665039 1000.137268 30.004118 3.000412 4100.562988
348600.000000 7456600.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.617554 29.718527 2.971853 4061.531982
348600.000000 7456700.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.110596 30.243319 3.024332 4133.253418
348600.000000 7456800.000000 31 0 0 20106.195312 50.265488 10.053091 5026.548828 996.072449 29.882174 2.988217 4083.897217
348600.000000 7456900.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.478394 30.074352 3.007435 4110.161621
348600.000000 7457000.000000 24 13 0 19844.929688 49.612324 9.922463 4961.232422 1006.632874 30.198986 3.019898 4127.194824
348600.000000 7457100.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.902039 30.147060 3.014706 4120.098145
348600.000000 7457200.000000 43 8 0 19970.167969 49.925411 9.985083 4992.541992 1000.311768 30.009352 3.000935 4101.278320
348600.000000 7457300.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.994080 30.149822 3.014982 4120.475586
348600.000000 7457400.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.629578 30.258886 3.025889 4135.381348
348600.000000 7457500.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.323914 30.249718 3.024972 4134.127930
348600.000000 7457600.000000 42 5 0 20012.166016 50.030415 10.006083 5003.041504 998.733154 29.961996 2.996200 4094.806152
348600.000000 7457700.000000 48 2 0 19971.476562 49.928680 9.985739 4992.869141 1000.826843 30.024805 3.002481 4103.390137
348600.000000 7457800.000000 40 6 0 20016.892578 50.042236 10.008446 5004.223145 996.470764 29.894123 2.989412 4085.530273
348600.000000 7457900.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.219360 29.706581 2.970658 4059.899414
348600.000000 7458000.000000 25 8 0 20002.140625 50.005352 10.001070 5000.535156 1006.579285 30.197380 3.019738 4126.975098
348600.000000 7458100.000000 44 7 0 19967.990234 49.919971 9.983994 4991.997559 1000.504211 30.015125 3.001513 4102.067383
348600.000000 7458200.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.274719 30.128241 3.012824 4117.526367
348600.000000 7458300.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.894165 29.726824 2.972682 4062.666016
348600.000000 7458400.000000 49 9 0 19939.099609 49.847752 9.969549 4984.774902 1002.129578 30.063889 3.006389 4108.731445
348600.000000 7458500.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.355103 29.830654 2.983065 4076.855957
348600.000000 7458600.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.192566 29.705776 2.970578 4059.789551
348600.000000 7458700.000000 24 10 0 19854.089844 49.635216 9.927044 4963.522461 1006.535461 30.196064 3.019606 4126.795410
348600.000000 7458800.000000 40 8 0 20016.800781 50.042007 10.008402 5004.200195 996.167786 29.885033 2.988503 4084.287842
348600.000000 7458900.000000 40 4 0 20018.066406 50.045158 10.009032 5004.516602 998.074707 29.942242 2.994224 4092.106445
348600.000000 7459000.000000 38 9 0 20026.886719 50.067230 10.013443 5006.721680 994.701477 29.841043 2.984104 4078.275879
348600.000000 7459100.000000 21 12 0 19846.894531 49.617241 9.923449 4961.723633 1008.019775 30.240593 3.024059 4132.880859
348600.000000 7459200.000000 26 7 0 20009.818359 50.024548 10.004910 5002.454590 1000.682678 30.020479 3.002048 4102.798828
348600.000000 7459300.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.974426 29.789232 2.978923 4071.195068
348600.000000 7459400.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.471252 30.254137 3.025414 4134.731934
348600.000000 7459500.000000 41 4 0 20017.443359 50.043602 10.008721 5004.360840 998.624329 29.958731 2.995873 4094.359863
348600.000000 7459600.000000 46 0 0 20004.312500 50.010780 10.002155 5001.078125 1000.069458 30.002085 3.000208 4100.284668
348600.000000 7459700.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.269409 29.828081 2.982808 4076.504639
348600.000000 7459800.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.634338 30.139030 3.013903 4119.000977
348600.000000 7459900.000000 32 6 0 20041.595703 50.103992 10.020798 5010.398926 998.397888 29.951935 2.995193 4093.431152
348700.000000 7450000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.748352 29.722450 2.972245 4062.068359
348700.000000 7450100.000000 28 8 0 19959.003906 49.897499 9.979500 4989.750977 1004.112976 30.123390 3.012339 4116.863281
348700.000000 7450200.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.779419 30.143383 3.014338 4119.595703
348700.000000 7450300.000000 35 9 0 20040.101562 50.100254 10.020050 5010.025391 992.341980 29.770260 2.977026 4068.602295
348700.000000 7450400.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.861877 29.785856 2.978585 4070.733643
348700.000000 7450500.000000 36 8 0 20038.320312 50.095810 10.019160 5009.580078 992.582092 29.777464 2.977746 4069.586670
348700.000000 7450600.000000 28 11 0 19891.421875 49.728561 9.945709 4972.855469 1002.672607 30.080177 3.008018 4110.957520
348700.000000 7450700.000000 48 9 0 19942.580078 49.856480 9.971293 4985.645020 1002.106201 30.063187 3.006319 4108.635742
348700.000000 7450800.000000 26 9 0 19917.671875 49.794186 9.958836 4979.417969 1006.069702 30.182091 3.018209 4124.885742
348700.000000 7450900.000000 33 3 0 20096.824219 50.242054 10.048411 5024.206055 996.899841 29.906996 2.990700 4087.289551
348700.000000 7451000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.179932 29.765398 2.976540 4067.937744
348700.000000 7451100.000000 34 7 0 20046.224609 50.115566 10.023114 5011.556152 994.799500 29.843985 2.984399 4078.677979
348700.000000 7451200.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.540161 30.256205 3.025620 4135.014648
348700.000000 7451300.000000 38 9 0 20026.886719 50.067230 10.013443 5006.721680 994.699463 29.840984 2.984098 4078.267822
348700.000000 7451400.000000 35 5 0 20052.474609 50.131191 10.026237 5013.118652 998.030884 29.940928 2.994093 4091.926758
348700.000000 7451500.000000 38 1 0 20043.841797 50.109612 10.021920 5010.960449 996.589233 29.897676 2.989768 4086.015869
348700.000000 7451600.000000 40 7 0 20017.154297 50.042889 10.008578 5004.288574 996.272705 29.888182 2.988818 4084.718262
348700.000000 7451700.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.995117 30.149855 3.014985 4120.479980
348700.000000 7451800.000000 42 4 0 20013.349609 50.033375 10.006675 5003.337402 998.692810 29.960785 2.996078 4094.640625
348700.000000 7451900.000000 43 8 0 19970.167969 49.925411 9.985083 4992.541992 1000.286072 30.008581 3.000858 4101.172852
348700.000000 7452000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.743469 29.722303 2.972230 4062.048096
348700.000000 7452100.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.377441 29.711323 2.971132 4060.547607
348700.000000 7452200.000000 30 8 0 19966.482422 49.916203 9.983241 4991.620605 1000.021118 30.000633 3.000063 4100.086426
348700.000000 7452300.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.346008 30.130381 3.013038 4117.818848
348700.000000 7452400.000000 34 4 0 20083.625000 50.209061 10.041813 5020.906250 998.009705 29.940290 2.994029 4091.839844
348700.000000 7452500.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.906067 29.727182 2.972718 4062.714844
348700.000000 7452600.000000 22 10 0 19853.964844 49.634926 9.926983 4963.491211 1006.895325 30.206860 3.020686 4128.270996
348700.000000 7452700.000000 45 1 0 20005.990234 50.014973 10.002995 5001.497559 1000.166626 30.004999 3.000500 4100.683105
348700.000000 7452800.000000 33 2 0 20095.007812 50.237507 10.047503 5023.751953 996.902100 29.907064 2.990706 4087.298584
348700.000000 7452900.000000 31 7 0 20041.595703 50.103992 10.020798 5010.398926 998.547241 29.956417 2.995642 4094.043701
348700.000000 7453000.000000 45 2 0 20004.740234 50.011852 10.002371 5001.185059 1000.185059 30.005552 3.000555 4100.758789
348700.000000 7453100.000000 45 4 0 19974.783203 49.936962 9.987392 4993.695801 1000.464661 30.013939 3.001394 4101.905273
348700.000000 7453200.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.420654 30.252621 3.025262 4134.524902
348700.000000 7453300.000000 28 10 0 19892.074219 49.730186 9.946038 4973.018555 1002.798767 30.083961 3.008396 4111.474609
348700.000000 7453400.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.224060 30.246723 3.024672 4133.718750
348700.000000 7453500.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.690918 29.720726 2.972073 4061.832764
348700.000000 7453600.000000 33 5 0 20090.750000 50.226875 10.045375 5022.687500 998.188965 29.945669 2.994567 4092.574707
348700.000000 7453700.000000 38 9 0 20026.886719 50.067230 10.013443 5006.721680 994.686401 29.840591 2.984059 4078.214111
348700.000000 7453800.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.625732 30.258772 3.025877 4135.365723
348700.000000 7453900.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.318848 29.829565 2.982957 4076.707275
348700.000000 7454000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.596008 29.717880 2.971788 4061.443604
348700.000000 7454100.000000 33 9 0 19902.574219 49.756432 9.951286 4975.643555 994.991272 29.849739 2.984974 4079.464355
348700.000000 7454200.000000 23 14 0 19842.285156 49.605724 9.921143 4960.571289 1006.657593 30.199728 3.019973 4127.295898
348700.000000 7454300.000000 23 9 0 19854.818359 49.637054 9.927410 4963.704590 1006.843140 30.205296 3.020530 4128.057129
348700.000000 7454400.000000 26 10 0 19853.154297 49.632885 9.926578 4963.288574 1006.110229 30.183308 3.018331 4125.051758
348700.000000 7454500.000000 33 8 0 19935.251953 49.838131 9.967626 4983.812988 994.910278 29.847309 2.984731 4079.132324
348700.000000 7454600.000000 30 8 0 19966.482422 49.916203 9.983241 4991.620605 1000.010437 30.000313 3.000031 4100.042480
348700.000000 7454700.000000 42 4 0 20013.349609 50.033375 10.006675 5003.337402 998.698669 29.960958 2.996096 4094.664551
348700.000000 7454800.000000 22 10 0 19853.964844 49.634926 9.926983 4963.491211 1006.929749 30.207893 3.020789 4128.412109
348700.000000 7454900.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.908875 30.267267 3.026727 4136.526367
348700.000000 7455000.000000 37 8 0 20034.453125 50.086140 10.017229 5008.613281 994.737915 29.842138 2.984214 4078.425537
348700.000000 7455100.000000 25 11 0 19851.078125 49.627697 9.925539 4962.769531 1006.368042 30.191042 3.019104 4126.108887
348700.000000 7455200.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.074524 29.762236 2.976223 4067.505615
348700.000000 7455300.000000 40 7 0 20017.154297 50.042889 10.008578 5004.288574 996.235901 29.887075 2.988708 4084.567139
348700.000000 7455400.000000 43 7 0 19976.275391 49.940689 9.988136 4994.068848 1000.223694 30.006712 3.000671 4100.916992
348700.000000 7455500.000000 36 3 0 20049.375000 50.123428 10.024687 5012.343750 996.653015 29.899591 2.989959 4086.277588
348700.000000 7455600.000000 30 5 0 20086.007812 50.215019 10.043003 5021.501953 998.479858 29.954395 2.995440 4093.767334
348700.000000 7455700.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.695740 30.140871 3.014087 4119.252441
348700.000000 7455800.000000 42 2 0 20015.960938 50.039913 10.007980 5003.990234 998.884094 29.966524 2.996652 4095.424805
348700.000000 7455900.000000 49 9 0 19939.099609 49.847752 9.969549 4984.774902 1002.254578 30.067636 3.006764 4109.243652
348700.000000 7456000.000000 47 3 0 19970.996094 49.927483 9.985497 4992.749023 1000.773865 30.023216 3.002322 4103.172852
348700.000000 7456100.000000 21 13 0 19809.337891 49.523354 9.904670 4952.334473 1006.982971 30.209490 3.020949 4128.630371
348700.000000 7456200.000000 26 8 0 19994.410156 49.986027 9.997206 4998.602539 1006.169678 30.185091 3.018509 4125.295898
348700.000000 7456300.000000 27 10 0 19894.566406 49.736397 9.947277 4973.641602 1002.873962 30.086220 3.008622 4111.783203
348700.000000 7456400.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.809631 30.264290 3.026429 4136.119629
348700.000000 7456500.000000 25 11 0 19851.078125 49.627697 9.925539 4962.769531 1006.396423 30.191893 3.019189 4126.225098
348700.000000 7456600.000000 35 5 0 20052.474609 50.131191 10.026237 5013.118652 998.043640 29.941309 2.994131 4091.979004
348700.000000 7456700.000000 36 8 0 20038.320312 50.095810 10.019160 5009.580078 992.615540 29.778467 2.977847 4069.723633
348700.000000 7456800.000000 27 9 0 19922.115234 49.805290 9.961058 4980.528809 1004.739807 30.142195 3.014220 4119.433105
348700.000000 7456900.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.594055 29.837822 2.983782 4077.835693
348700.000000 7457000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.418518 29.712555 2.971256 4060.715820
348700.000000 7457100.000000 35 7 0 20042.925781 50.107304 10.021461 5010.731445 992.765259 29.782957 2.978296 4070.337402
348700.000000 7457200.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.480347 30.134411 3.013441 4118.369141
348700.000000 7457300.000000 36 3 0 20049.375000 50.123428 10.024687 5012.343750 996.650879 29.899527 2.989953 4086.268555
348700.000000 7457400.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.844482 29.725336 2.972533 4062.462402
348700.000000 7457500.000000 37 8 0 20034.453125 50.086140 10.017229 5008.613281 994.772949 29.843189 2.984319 4078.569092
348700.000000 7457600.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.964539 30.268936 3.026894 4136.754395
348700.000000 7457700.000000 26 7 0 20009.818359 50.024548 10.004910 5002.454590 1000.688416 30.020653 3.002065 4102.822754
348700.000000 7457800.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.536926 29.836109 2.983611 4077.601562
348700.000000 7457900.000000 44 7 0 19967.990234 49.919971 9.983994 4991.997559 1000.473145 30.014194 3.001420 4101.939941
348700.000000 7458000.000000 20 15 2 10393.273438 29.137281 1.597880 4656.160645 1008.210632 30.246319 3.024632 4133.663574
348700.000000 7458100.000000 34 8 0 19994.810547 49.987019 9.997404 4998.702637 992.404419 29.772131 2.977213 4068.857910
348700.000000 7458200.000000 33 2 0 20095.007812 50.237507 10.047503 5023.751953 996.903748 29.907112 2.990711 4087.305420
348700.000000 7458300.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 990.426270 29.712788 2.971279 4060.747559
348700.000000 7458400.000000 20 14 0 19804.832031 49.512093 9.902417 4951.208008 1008.972595 30.269176 3.026918 4136.787598
348700.000000 7458500.000000 43 4 0 20009.824219 50.024551 10.004910 5002.456055 1000.074585 30.002237 3.000224 4100.305664
348700.000000 7458600.000000 47 2 0 19980.240234 49.950611 9.990123 4995.060059 1000.592163 30.017765 3.001776 4102.427734
348700.000000 7458700.000000 28 9 0 19913.166016 49.782906 9.956581 4978.291504 1004.261841 30.127855 3.012785 4117.473633
348700.000000 7458800.000000 36 9 0 20040.101562 50.100250 10.020051 5010.025391 994.375000 29.831251 2.983125 4076.937500
348700.000000 7458900.000000 29 10 0 19897.294922 49.743225 9.948642 4974.323730 1002.417725 30.072531 3.007253 4109.912598
348700.000000 7459000.000000 35 8 0 20041.673828 50.104179 10.020837 5010.418457 992.083618 29.762508 2.976251 4067.542969
